layer,pair_id,language,pc1,pc2
6,37,English,5.135986328125,0.426138699054718
6,37,French,-3.100461721420288,-4.851325035095215
6,38,English,5.7154998779296875,-0.3350537419319153
6,38,French,-1.403113842010498,-7.415600776672363
6,39,English,3.728506326675415,4.112069606781006
6,39,French,-7.139591217041016,-2.5059139728546143
6,40,English,3.155304193496704,6.207189559936523
6,40,French,-10.957316398620605,4.479797840118408
6,41,English,4.028446674346924,5.97951078414917
6,41,French,-9.145256996154785,4.005389213562012
6,42,English,3.288227081298828,5.970661640167236
6,42,French,-5.006806373596191,3.8150789737701416
6,43,English,4.978176116943359,2.989570379257202
6,43,French,-5.24313497543335,-2.59591007232666
6,44,English,3.0974948406219482,7.315731048583984
6,44,French,-9.87196159362793,3.414691209793091
6,45,English,2.9274532794952393,7.474425792694092
6,45,French,-10.862032890319824,6.285724639892578
6,46,English,4.4554314613342285,-1.0814602375030518
6,46,French,-3.203075408935547,-4.447709083557129
6,47,English,4.151576995849609,-0.5055276155471802
6,47,French,-5.074623107910156,-4.418648719787598
6,48,English,5.331686973571777,-1.7076327800750732
6,48,French,-3.200620412826538,-5.304793834686279
6,49,English,4.660110950469971,0.8379004001617432
6,49,French,-0.3829253017902374,-5.509109020233154
6,50,English,5.727510929107666,-1.2275753021240234
6,50,French,-0.8616962432861328,-6.075412273406982
6,51,English,3.4170022010803223,5.893738746643066
6,51,French,-4.5883355140686035,5.246718406677246
6,52,English,4.560703754425049,3.0184874534606934
6,52,French,-8.793013572692871,4.0854291915893555
6,53,English,4.204118251800537,0.975618302822113
6,53,French,-1.834679365158081,-8.095710754394531
6,54,English,5.102627277374268,-0.08104201406240463
6,54,French,-3.0909574031829834,-6.328541278839111
6,55,English,5.2649922370910645,-2.693700075149536
6,55,French,-1.221230149269104,-6.649270534515381
6,56,English,5.646717548370361,-0.05378604680299759
6,56,French,-2.5842671394348145,-5.195024013519287
6,57,English,2.869109630584717,8.099154472351074
6,57,French,-8.656359672546387,6.393047332763672
6,58,English,2.2029964923858643,4.093476295471191
6,58,French,-5.882620334625244,-1.5109463930130005
6,59,English,4.121596336364746,4.935880661010742
6,59,French,-9.832141876220703,2.8362503051757812
6,60,English,4.745152473449707,-0.18499945104122162
6,60,French,-2.662722587585449,-6.514980316162109
6,61,English,2.172243118286133,3.3870909214019775
6,61,French,-4.907799243927002,-1.2942609786987305
6,62,English,4.524635314941406,1.5623178482055664
6,62,French,-4.891550064086914,-4.566747665405273
6,63,English,4.314157009124756,3.8273699283599854
6,63,French,-11.112842559814453,0.8211988806724548
6,64,English,3.250349760055542,0.5236687064170837
6,64,French,-3.155855417251587,-3.1019093990325928
6,65,English,2.8097801208496094,4.304508686065674
6,65,French,-5.65371036529541,2.5234506130218506
6,66,English,2.8538334369659424,4.360872745513916
6,66,French,-3.1810550689697266,0.7829240560531616
6,67,English,3.3222451210021973,7.837161540985107
6,67,French,-9.514220237731934,3.035881519317627
6,68,English,5.309863567352295,-2.161566734313965
6,68,French,-1.442147135734558,-7.280323505401611
6,69,English,5.648785591125488,-2.51147198677063
6,69,French,-2.8242406845092773,-6.242532730102539
6,70,English,2.7574386596679688,6.489808559417725
6,70,French,-8.034460067749023,1.9780853986740112
6,71,English,4.6428632736206055,-1.052294135093689
6,71,French,1.6536957025527954,-3.875124216079712
6,72,English,3.058356285095215,5.8663835525512695
6,72,French,-5.152688980102539,3.1201188564300537
6,73,English,2.4893529415130615,5.842609882354736
6,73,French,-3.793271064758301,-0.04045077785849571
6,74,English,5.152985572814941,-1.6975303888320923
6,74,French,-2.1032304763793945,-6.300753593444824
6,75,English,4.53834342956543,1.0584551095962524
6,75,French,-7.020872116088867,-2.5199191570281982
6,76,English,3.737708806991577,5.356439590454102
6,76,French,-8.919414520263672,3.9743130207061768
6,77,English,3.182241678237915,4.164782524108887
6,77,French,-10.880973815917969,2.6208763122558594
6,78,English,4.452538013458252,-1.9863028526306152
6,78,French,-0.10846848785877228,-4.728213310241699
6,79,English,2.842128038406372,5.239566326141357
6,79,French,-5.528352737426758,2.076859712600708
6,80,English,5.191926002502441,-3.131657123565674
6,80,French,-0.7793060541152954,-6.781820297241211
6,81,English,5.966350555419922,-1.8817434310913086
6,81,French,-0.9817444086074829,-7.1131205558776855
6,82,English,5.816530704498291,-1.98424232006073
6,82,French,-1.5566927194595337,-7.539361953735352
6,83,English,2.5909931659698486,6.892092704772949
6,83,French,-5.626463890075684,0.03543022647500038
6,84,English,5.7167277336120605,-1.2112698554992676
6,84,French,-0.43408942222595215,-4.843757629394531
6,85,English,-0.2106248289346695,5.620822906494141
6,85,French,-4.597919940948486,3.80666446685791
6,86,English,4.538223743438721,3.61565899848938
6,86,French,-5.833601951599121,-1.8614776134490967
6,87,English,5.302148818969727,-1.3702434301376343
6,87,French,-2.1285881996154785,-5.603590965270996
6,88,English,5.349991798400879,-2.822803258895874
6,88,French,-1.3526358604431152,-7.484453201293945
6,89,English,5.179416656494141,-1.3910330533981323
6,89,French,0.32730522751808167,-4.748785018920898
6,90,English,5.891482830047607,-2.709516763687134
6,90,French,-2.0298843383789062,-7.271942138671875
6,91,English,4.9032063484191895,-1.1961116790771484
6,91,French,-3.299039602279663,-6.0684404373168945
6,92,English,4.33609676361084,3.8731563091278076
6,92,French,-3.05119252204895,-4.744976043701172
6,93,English,5.463865280151367,-1.4520636796951294
6,93,French,-1.2996612787246704,-6.319670677185059
6,94,English,5.330956935882568,-0.8650808930397034
6,94,French,-2.8264644145965576,-5.445405006408691
6,95,English,5.012383937835693,-3.472346544265747
6,95,French,-0.9354915618896484,-6.455151081085205
6,96,English,3.2618086338043213,3.3365893363952637
6,96,French,-2.6939005851745605,-4.531341552734375
6,97,English,3.4649839401245117,2.355991840362549
6,97,French,-7.257277011871338,-1.6506093740463257
6,98,English,6.001400947570801,-1.393147349357605
6,98,French,0.32106873393058777,-4.265665531158447
6,99,English,5.148368835449219,-2.0129518508911133
6,99,French,-0.4837605357170105,-6.564028739929199
6,100,English,2.727541208267212,6.829626083374023
6,100,French,-5.8705949783325195,5.329142093658447
6,101,English,5.675793170928955,-1.0370246171951294
6,101,French,-1.6993354558944702,-6.471385955810547
6,102,English,0.10923687368631363,6.950246334075928
6,102,French,-1.6170399188995361,6.435256004333496
6,103,English,2.7650585174560547,6.748022079467773
6,103,French,-5.071786403656006,3.0538809299468994
6,104,English,3.249542474746704,6.213152885437012
6,104,French,-6.190385818481445,4.20521354675293
6,105,English,1.8362101316452026,5.324034214019775
6,105,French,-2.815183401107788,6.592926025390625
6,106,English,5.365116596221924,-0.16445569694042206
6,106,French,-2.035256862640381,-2.612725257873535
6,107,English,3.6423709392547607,4.6802978515625
6,107,French,-5.3259453773498535,-1.771762490272522
6,108,English,3.7568397521972656,3.4647181034088135
6,108,French,-10.914072036743164,3.1010332107543945
6,109,English,2.3183035850524902,5.832420825958252
6,109,French,-6.781911849975586,1.1585673093795776
6,110,English,5.4063005447387695,-2.5211291313171387
6,110,French,-2.955169677734375,-3.616321563720703
6,111,English,3.0828466415405273,1.0122827291488647
6,111,French,-2.899874448776245,0.258472204208374
6,112,English,5.19462776184082,-2.3760688304901123
6,112,French,-1.2189440727233887,-6.638250827789307
6,113,English,3.860412836074829,1.6774448156356812
6,113,French,-7.39195442199707,0.7410405874252319
6,114,English,2.534848213195801,7.580954551696777
6,114,French,-6.656874179840088,2.8490359783172607
6,115,English,5.357817649841309,-1.5526127815246582
6,115,French,-0.9095490574836731,-6.307756423950195
6,116,English,3.478379964828491,6.319034099578857
6,116,French,-9.83178997039795,3.4067740440368652
6,117,English,5.015106678009033,1.5106228590011597
6,117,French,-2.5328991413116455,-1.4514793157577515
6,118,English,3.786111831665039,-4.363019943237305
6,118,French,-1.0924890041351318,-6.475984573364258
6,119,English,5.4539713859558105,-2.1665689945220947
6,119,French,-1.1464526653289795,-7.973190784454346
6,120,English,4.162876129150391,2.48983097076416
6,120,French,-2.835257053375244,-3.3791375160217285
6,121,English,4.617973327636719,0.7819766402244568
6,121,French,-0.9503344893455505,-2.1998953819274902
6,122,English,0.6180853247642517,1.1554325819015503
6,122,French,-1.6725622415542603,-2.410066843032837
6,123,English,3.6219170093536377,6.2932538986206055
6,123,French,-7.971768379211426,1.5867667198181152
6,124,English,0.28441476821899414,5.934576988220215
6,124,French,-8.871240615844727,3.190896987915039
6,125,English,4.011798858642578,5.486857891082764
6,125,French,-9.264264106750488,4.25590181350708
6,126,English,2.9357917308807373,7.092545032501221
6,126,French,-9.47248649597168,6.016584873199463
6,127,English,5.4636149406433105,-2.374089002609253
6,127,French,-2.169651746749878,-5.9851202964782715
6,128,English,3.648264169692993,0.9260852932929993
6,128,French,-2.596503496170044,-4.346827507019043
6,129,English,5.887900352478027,-4.086189270019531
6,129,French,-1.1119928359985352,-6.766662120819092
6,130,English,4.476815223693848,-1.8960051536560059
6,130,French,-1.5682156085968018,-6.997176647186279
6,131,English,5.157412528991699,-2.2451024055480957
6,131,French,-1.051095724105835,-6.593760967254639
6,132,English,5.013723373413086,-2.0882530212402344
6,132,French,-1.1788625717163086,-5.956035137176514
6,133,English,5.601589679718018,-1.4329698085784912
6,133,French,-3.526664972305298,-5.776925563812256
6,134,English,5.342021942138672,-2.1301567554473877
6,134,French,-1.301560878753662,-6.405360221862793
6,135,English,5.4531426429748535,-2.173536539077759
6,135,French,-0.6594736576080322,-6.94193696975708
6,136,English,1.8634674549102783,3.9608144760131836
6,136,French,-2.6325008869171143,3.476663589477539
6,137,English,3.0190465450286865,5.240044116973877
6,137,French,-4.257577419281006,0.2670142650604248
6,138,English,3.6190195083618164,4.712657928466797
6,138,French,-8.087569236755371,4.313337326049805
6,139,English,5.301652431488037,-1.994992971420288
6,139,French,-2.8295772075653076,-5.355660438537598
6,140,English,3.5867397785186768,4.711580753326416
6,140,French,-9.717803001403809,1.8204554319381714
6,141,English,5.485172271728516,-1.360284686088562
6,141,French,-0.4902450442314148,-6.3954548835754395
6,142,English,5.271178245544434,-0.3941131830215454
6,142,French,-2.2097413539886475,-5.787172794342041
6,143,English,5.976018905639648,-2.509599447250366
6,143,French,-2.059880256652832,-7.279027462005615
6,144,English,5.348242282867432,1.5078827142715454
6,144,French,-2.4800164699554443,-4.084964275360107
6,145,English,5.849085807800293,-2.06630277633667
6,145,French,-0.7815521955490112,-7.221652507781982
6,146,English,5.028080940246582,-1.5487232208251953
6,146,French,-2.7070984840393066,-6.072673797607422
6,147,English,2.6375160217285156,5.330873012542725
6,147,French,-7.25438928604126,5.101072311401367
6,148,English,5.26634407043457,-1.4883509874343872
6,148,French,-0.03391614183783531,-5.927160739898682
6,149,English,2.2181930541992188,8.42538833618164
6,149,French,-10.518438339233398,5.150172233581543
6,150,English,0.38461577892303467,7.331486225128174
6,150,French,-8.57407283782959,3.1115787029266357
6,151,English,4.869596004486084,-0.13043364882469177
6,151,French,-3.8674044609069824,-4.275321006774902
6,152,English,3.8886475563049316,3.359302282333374
6,152,French,-7.834881782531738,-0.8726933598518372
6,153,English,5.164169788360596,0.829001784324646
6,153,French,-2.0676167011260986,-4.824997901916504
6,154,English,5.429401397705078,-1.6210163831710815
6,154,French,-0.499946653842926,-5.6882805824279785
6,155,English,5.631676197052002,-2.680513858795166
6,155,French,0.09075750410556793,-6.784981727600098
6,156,English,5.29449987411499,-3.0882959365844727
6,156,French,-0.1894652247428894,-7.195664405822754
6,157,English,3.1795551776885986,6.408440113067627
6,157,French,-8.968221664428711,1.3521547317504883
6,158,English,3.0762531757354736,6.412630558013916
6,158,French,-7.723826885223389,1.1166471242904663
6,159,English,3.1428771018981934,6.1751017570495605
6,159,French,-10.956242561340332,3.5242202281951904
6,160,English,5.822004795074463,-1.6299469470977783
6,160,French,-1.1185696125030518,-7.055943012237549
6,161,English,4.525477409362793,0.9267582297325134
6,161,French,-4.495694160461426,-4.627231597900391
6,162,English,3.781796932220459,5.036146640777588
6,162,French,-4.238125801086426,-0.4921058714389801
6,163,English,3.2641336917877197,6.759496212005615
6,163,French,-8.60476016998291,2.676752805709839
6,164,English,5.444558620452881,0.1679486185312271
6,164,French,-2.366281270980835,-3.6732940673828125
6,165,English,2.532158136367798,4.753538608551025
6,165,French,-3.5070390701293945,-0.15581147372722626
6,166,English,2.3332912921905518,8.433282852172852
6,166,French,-9.465051651000977,4.533008098602295
6,167,English,2.278170585632324,6.660707950592041
6,167,French,-12.782027244567871,2.5048038959503174
6,168,English,4.460107803344727,4.40224552154541
6,168,French,-7.086673736572266,3.248270273208618
6,169,English,5.272318363189697,-2.0915820598602295
6,169,French,-1.0486228466033936,-6.345616817474365
6,170,English,2.6171376705169678,8.088701248168945
6,170,French,-6.855705261230469,5.037459850311279
6,171,English,3.506211996078491,5.257477283477783
6,171,French,-5.423064231872559,1.5180704593658447
6,172,English,2.656215190887451,6.43602991104126
6,172,French,-7.268002510070801,4.10150671005249
6,173,English,2.221623420715332,6.570251941680908
6,173,French,-10.62975788116455,3.5976786613464355
6,174,English,5.920994758605957,-3.014378786087036
6,174,French,-2.1615350246429443,-7.604271411895752
6,175,English,5.168646812438965,-0.6525335907936096
6,175,French,-1.466922640800476,-4.54943323135376
6,176,English,3.171516180038452,4.194153308868408
6,176,French,-5.435031414031982,2.2326560020446777
6,177,English,3.8692471981048584,-0.13187815248966217
6,177,French,-3.235600233078003,-6.503190994262695
6,178,English,4.090933322906494,3.8282859325408936
6,178,French,-3.280151844024658,-2.872292995452881
6,179,English,5.136580944061279,0.1284882128238678
6,179,French,-1.205788016319275,-3.6434080600738525
6,180,English,2.931502103805542,5.479569435119629
6,180,French,-7.851183891296387,3.5032413005828857
6,181,English,4.748198509216309,0.6039482355117798
6,181,French,-1.2231357097625732,-3.223684787750244
6,182,English,3.965707302093506,2.7909486293792725
6,182,French,-1.4688271284103394,-3.4806690216064453
6,183,English,4.933791160583496,-2.7045888900756836
6,183,French,-0.12550047039985657,-6.252689361572266
6,184,English,2.288105010986328,7.164985656738281
6,184,French,-7.475577354431152,2.8380582332611084
6,185,English,5.1555705070495605,0.4405026435852051
6,185,French,-3.997769355773926,-2.7781403064727783
6,186,English,5.689661502838135,-0.06530129164457321
6,186,French,-2.3995094299316406,-5.693330764770508
6,187,English,5.6501288414001465,-2.5532052516937256
6,187,French,-1.363400936126709,-7.364340782165527
6,188,English,5.400208473205566,-1.8416038751602173
6,188,French,-2.3828752040863037,-5.990654945373535
6,189,English,2.0337891578674316,6.070600509643555
6,189,French,-8.472408294677734,1.0590088367462158
6,190,English,2.210993528366089,9.45273208618164
6,190,French,-8.031015396118164,7.585785865783691
6,191,English,3.261657476425171,7.211205959320068
6,191,French,-10.630526542663574,5.712427139282227
6,192,English,2.1987409591674805,6.400813102722168
6,192,French,-2.7719693183898926,2.124911069869995
6,193,English,5.410104751586914,-2.9555015563964844
6,193,French,-1.6534265279769897,-7.1507954597473145
6,194,English,5.158299922943115,-1.6632601022720337
6,194,French,-0.8943280577659607,-5.780946731567383
6,195,English,5.37059211730957,-2.2780466079711914
6,195,French,-1.5763838291168213,-6.61104679107666
6,196,English,6.231381416320801,-2.5604288578033447
6,196,French,0.2257421463727951,-7.042119979858398
6,197,English,5.071240425109863,-0.9061802625656128
6,197,French,-0.9760385155677795,-7.296948432922363
6,198,English,4.20211935043335,3.9640560150146484
6,198,French,-5.783132553100586,-1.3351778984069824
6,199,English,5.422544002532959,-3.2104995250701904
6,199,French,-0.7922422289848328,-7.141671657562256
7,0,English,-1.0374584197998047,8.647957801818848
7,0,French,7.474836826324463,2.3037002086639404
7,1,English,-4.790554523468018,1.9551464319229126
7,1,French,0.44433876872062683,-7.527437686920166
7,2,English,-2.0076537132263184,6.1780877113342285
7,2,French,9.826494216918945,-2.1780409812927246
7,3,English,-5.541556358337402,0.00263695465400815
7,3,French,-0.9561129808425903,-5.785516738891602
7,4,English,-7.7554402351379395,-2.104055881500244
7,4,French,-0.39425167441368103,-8.657692909240723
7,5,English,-0.026934316381812096,9.22784423828125
7,5,French,12.126877784729004,1.755394458770752
7,6,English,-6.688990116119385,-2.3173749446868896
7,6,French,-1.4139453172683716,-7.177722930908203
7,7,English,-5.844042778015137,1.9558067321777344
7,7,French,-0.11757439374923706,-5.788671016693115
7,8,English,0.49398136138916016,7.086769104003906
7,8,French,7.260321140289307,3.550445079803467
7,9,English,-4.032635688781738,2.797513723373413
7,9,French,0.08638694882392883,-1.7246724367141724
7,10,English,-5.881308078765869,1.153725504875183
7,10,French,6.2584919929504395,-2.0370051860809326
7,11,English,-6.067178249359131,1.1352617740631104
7,11,French,3.9552319049835205,-3.465078115463257
7,12,English,-1.3319910764694214,4.915286540985107
7,12,French,6.3364481925964355,0.8879834413528442
7,13,English,-1.4103423357009888,6.345444679260254
7,13,French,7.547451496124268,0.5328212380409241
7,14,English,-7.026839256286621,-0.1255035251379013
7,14,French,-0.5273160934448242,-5.521634101867676
7,15,English,-6.895242691040039,-1.8024146556854248
7,15,French,-2.193997859954834,-6.216761589050293
7,16,English,-4.284873962402344,4.3294243812561035
7,16,French,0.5945987105369568,-4.997771739959717
7,17,English,-4.955868244171143,3.140888214111328
7,17,French,3.562154769897461,-4.607253074645996
7,18,English,-1.2646434307098389,7.654470920562744
7,18,French,7.856769561767578,3.7958691120147705
7,19,English,-6.9190287590026855,-1.5495707988739014
7,19,French,-0.9991812705993652,-8.085033416748047
7,20,English,-2.827186107635498,4.4693498611450195
7,20,French,7.976808071136475,-1.138447642326355
7,21,English,-5.912933349609375,2.5823633670806885
7,21,French,1.297411322593689,-5.65578031539917
7,22,English,-1.8368264436721802,8.320873260498047
7,22,French,9.660602569580078,2.629932165145874
7,23,English,-6.8419060707092285,-1.645380973815918
7,23,French,-0.2536682188510895,-8.698837280273438
7,24,English,-0.31357890367507935,10.04356575012207
7,24,French,12.225932121276855,3.5676686763763428
7,25,English,-3.285501718521118,3.332622766494751
7,25,French,7.7637786865234375,-3.6372172832489014
7,26,English,-3.270718574523926,5.355075836181641
7,26,French,8.120890617370605,0.1465756893157959
7,27,English,-7.058350086212158,-0.6535808444023132
7,27,French,1.0319807529449463,-7.235880374908447
7,28,English,-6.430348873138428,-0.001713547739200294
7,28,French,-0.06402427703142166,-6.5424885749816895
7,29,English,-4.654754161834717,2.6791436672210693
7,29,French,3.617232084274292,-4.437992095947266
7,30,English,-3.9184796810150146,1.4728962182998657
7,30,French,-1.8451752662658691,-3.06516170501709
7,31,English,0.24275413155555725,9.149396896362305
7,31,French,6.388201713562012,4.362106800079346
7,32,English,-6.705432891845703,-0.2907865643501282
7,32,French,-0.6185051798820496,-6.7491302490234375
7,33,English,-1.4557316303253174,8.569168090820312
7,33,French,7.836948394775391,2.098299741744995
7,34,English,-2.7531087398529053,5.292388916015625
7,34,French,9.18200397491455,0.28973349928855896
7,35,English,-1.9854443073272705,5.073206424713135
7,35,French,4.974526882171631,0.009996936656534672
7,36,English,-6.857316970825195,-1.3459538221359253
7,36,French,-1.7767807245254517,-5.711690902709961
7,37,English,-5.462065696716309,2.1940181255340576
7,37,French,1.8966854810714722,-6.476865768432617
7,38,English,-6.63085412979126,0.7768589854240417
7,38,French,-0.207734152674675,-8.028100967407227
7,39,English,-3.20402455329895,5.313403606414795
7,39,French,6.693091869354248,-4.941324710845947
7,40,English,-1.1436123847961426,8.069864273071289
7,40,French,13.165950775146484,2.800896644592285
7,41,English,-2.243072509765625,7.710704326629639
7,41,French,10.655970573425293,2.546529769897461
7,42,English,-1.6247024536132812,8.302475929260254
7,42,French,7.06691312789917,3.448035717010498
7,43,English,-4.531984329223633,4.789820194244385
7,43,French,4.849642276763916,-4.097579479217529
7,44,English,-1.5013853311538696,8.647608757019043
7,44,French,10.72018051147461,0.9129869341850281
7,45,English,-0.31357890367507935,10.04356575012207
7,45,French,12.711326599121094,4.188932418823242
7,46,English,-5.38408899307251,-0.20295998454093933
7,46,French,2.494537115097046,-6.007381916046143
7,47,English,-4.723508358001709,0.4158661365509033
7,47,French,4.08021354675293,-6.360085964202881
7,48,English,-6.511721134185791,-0.25846365094184875
7,48,French,2.0448038578033447,-7.118481636047363
7,49,English,-5.346618175506592,1.424094796180725
7,49,French,-0.9421157836914062,-6.6657304763793945
7,50,English,-7.150753498077393,-0.10361805558204651
7,50,French,-0.8952685594558716,-7.041133403778076
7,51,English,-1.8310010433197021,7.811947822570801
7,51,French,6.892348289489746,5.567749500274658
7,52,English,-4.245611667633057,4.454983234405518
7,52,French,10.569379806518555,3.0066521167755127
7,53,English,-4.1984639167785645,2.26096773147583
7,53,French,0.17880214750766754,-9.275547981262207
7,54,English,-6.009647846221924,1.1513115167617798
7,54,French,1.751091718673706,-7.520046234130859
7,55,English,-6.863136291503906,-1.9988209009170532
7,55,French,-0.231471985578537,-8.128686904907227
7,56,English,-6.472671985626221,1.2123141288757324
7,56,French,1.284525990486145,-6.238025188446045
7,57,English,-0.6822570562362671,10.072400093078613
7,57,French,11.459548950195312,5.340814590454102
7,58,English,-1.33684241771698,5.479099750518799
7,58,French,6.157055377960205,-3.7672030925750732
7,59,English,-2.936736583709717,6.552995204925537
7,59,French,11.219884872436523,1.4458017349243164
7,60,English,-5.164848804473877,1.3028404712677002
7,60,French,1.4704351425170898,-7.979731559753418
7,61,English,-1.9382280111312866,3.8732216358184814
7,61,French,4.851560592651367,-3.0243337154388428
7,62,English,-4.658031463623047,2.713533878326416
7,62,French,3.821267604827881,-6.291083335876465
7,63,English,-3.796304941177368,4.640426158905029
7,63,French,12.146395683288574,-2.342355489730835
7,64,English,-3.391615152359009,1.2523947954177856
7,64,French,2.9310009479522705,-4.44120979309082
7,65,English,-2.1551175117492676,5.189699649810791
7,65,French,7.353198528289795,1.8839441537857056
7,66,English,-1.7948070764541626,5.749309539794922
7,66,French,4.5219244956970215,-0.15447942912578583
7,67,English,-1.4351967573165894,9.332137107849121
7,67,French,11.018892288208008,1.995293378829956
7,68,English,-6.400026798248291,-0.91180819272995
7,68,French,0.07696563750505447,-8.43259334564209
7,69,English,-7.068276405334473,-1.183858036994934
7,69,French,1.22730553150177,-7.602437973022461
7,70,English,-1.0214204788208008,7.8273396492004395
7,70,French,8.558337211608887,-0.1217145323753357
7,71,English,-5.974602699279785,-0.3996310532093048
7,71,French,-2.9370596408843994,-4.392347812652588
7,72,English,-1.9481019973754883,6.773717880249023
7,72,French,6.840941429138184,1.745295524597168
7,73,English,-1.1756272315979004,7.349949359893799
7,73,French,4.2132768630981445,-1.3003664016723633
7,74,English,-6.194418430328369,-0.6215882301330566
7,74,French,0.9841675162315369,-7.79495096206665
7,75,English,-4.903647422790527,2.2796006202697754
7,75,French,6.469731330871582,-4.428596019744873
7,76,English,-2.6314826011657715,6.822801113128662
7,76,French,10.959217071533203,3.1273353099823
7,77,English,-2.100100040435791,4.90948486328125
7,77,French,12.641815185546875,0.0033455986995249987
7,78,English,-5.7097649574279785,-1.2236151695251465
7,78,French,-1.268423318862915,-5.753170013427734
7,79,English,-1.3280763626098633,7.106430530548096
7,79,French,6.685344219207764,1.3904602527618408
7,80,English,-6.783416748046875,-2.206925868988037
7,80,French,-0.8725816607475281,-7.587035179138184
7,81,English,-7.389493942260742,-0.9830042123794556
7,81,French,-0.48553574085235596,-8.01828670501709
7,82,English,-6.984011173248291,-1.072126030921936
7,82,French,-0.28258082270622253,-8.648550987243652
7,83,English,-0.8807448744773865,8.339839935302734
7,83,French,5.938156604766846,-1.4652446508407593
7,84,English,-6.9536590576171875,-0.0019625485874712467
7,84,French,-0.8717933893203735,-5.432614803314209
7,85,English,1.1900668144226074,6.681229591369629
7,85,French,5.769050598144531,3.247894525527954
7,86,English,-4.175402641296387,4.885333061218262
7,86,French,5.586759567260742,-3.1872684955596924
7,87,English,-6.368823051452637,-0.14775781333446503
7,87,French,1.0420228242874146,-6.898932456970215
7,88,English,-7.13861608505249,-1.9037290811538696
7,88,French,-0.35855451226234436,-8.710411071777344
7,89,English,-6.3199992179870605,-0.1761007010936737
7,89,French,-1.4090532064437866,-5.421097755432129
7,90,English,-7.489442348480225,-1.6884135007858276
7,90,French,0.3858482539653778,-8.39981746673584
7,91,English,-6.388535976409912,-0.533521831035614
7,91,French,1.6812140941619873,-7.962551116943359
7,92,English,-3.6094582080841064,5.1573100090026855
7,92,French,2.195122241973877,-6.758134841918945
7,93,English,-6.512139797210693,-0.2288462221622467
7,93,French,0.008581902831792831,-7.799596309661865
7,94,English,-6.385857582092285,0.3693895637989044
7,94,French,1.3921467065811157,-6.50170373916626
7,95,English,-6.411604404449463,-2.2733240127563477
7,95,French,-0.365377277135849,-7.095510482788086
7,96,English,-2.4547128677368164,4.92249059677124
7,96,French,2.367255687713623,-6.247555255889893
7,97,English,-2.9127941131591797,3.205005407333374
7,97,French,6.90929651260376,-3.699864387512207
7,98,English,-7.293503761291504,-0.22152891755104065
7,98,French,-1.6070225238800049,-5.1133294105529785
7,99,English,-6.325353145599365,-0.8711746335029602
7,99,French,-0.9565901756286621,-7.604610443115234
7,100,English,-1.1161836385726929,8.575908660888672
7,100,French,7.792974948883057,4.58485221862793
7,101,English,-6.669388294219971,-0.04789881408214569
7,101,French,0.06504188477993011,-7.553282737731934
7,102,English,2.283771276473999,8.655219078063965
7,102,French,4.032412528991699,7.295241355895996
7,103,English,-0.48142755031585693,9.00995922088623
7,103,French,6.176030158996582,2.2730302810668945
7,104,English,-1.749326229095459,7.531659126281738
7,104,French,8.121487617492676,3.1346805095672607
7,105,English,0.16124635934829712,7.145451068878174
7,105,French,5.05519962310791,6.945837020874023
7,106,English,-6.3259992599487305,1.0431132316589355
7,106,French,1.3678842782974243,-3.3314321041107178
7,107,English,-2.225184917449951,6.211974620819092
7,107,French,5.723367214202881,-3.162628650665283
7,108,English,-3.2692677974700928,4.6604323387146
7,108,French,12.498842239379883,0.6148182153701782
7,109,English,-0.6448154449462891,7.554933071136475
7,109,French,8.104450225830078,-0.262434720993042
7,110,English,-6.966691493988037,-1.7953914403915405
7,110,French,2.444103240966797,-4.644644260406494
7,111,English,-2.7951977252960205,2.3522229194641113
7,111,French,3.6213793754577637,-0.5455604195594788
7,112,English,-6.525043964385986,-1.1381573677062988
7,112,French,-0.2643466293811798,-8.256531715393066
7,113,English,-3.5777366161346436,2.599674940109253
7,113,French,7.727414131164551,-1.912049651145935
7,114,English,-0.20004722476005554,9.535944938659668
7,114,French,8.120369911193848,0.9708952307701111
7,115,English,-6.486152172088623,-0.40172094106674194
7,115,French,-0.3479907512664795,-7.795048236846924
7,116,English,-1.9971421957015991,8.026065826416016
7,116,French,11.304047584533691,1.3117096424102783
7,117,English,-5.281482219696045,2.5069100856781006
7,117,French,2.5482280254364014,-2.0569441318511963
7,118,English,-5.045273303985596,-4.396407604217529
7,118,French,-0.5202545523643494,-7.603659152984619
7,119,English,-6.977187156677246,-1.1440171003341675
7,119,French,-0.689453661441803,-8.96694564819336
7,120,English,-4.066014766693115,4.242217063903809
7,120,French,2.401984453201294,-4.23158073425293
7,121,English,-5.073929786682129,2.039388418197632
7,121,French,0.4020387828350067,-2.8616249561309814
7,122,English,-0.4893162250518799,1.4746308326721191
7,122,French,0.8504188656806946,-3.2379226684570312
7,123,English,-2.070990800857544,7.751089096069336
7,123,French,8.879779815673828,-0.5295056700706482
7,124,English,2.014615774154663,7.158127307891846
7,124,French,10.328190803527832,0.7516759037971497
7,125,English,-2.482529878616333,7.17250919342041
7,125,French,11.119439125061035,2.3257739543914795
7,126,English,-0.2261439710855484,9.579947471618652
7,126,French,12.14159107208252,4.778800010681152
7,127,English,-6.968193054199219,-1.218011736869812
7,127,French,0.773777186870575,-7.451286792755127
7,128,English,-4.298732280731201,1.826728343963623
7,128,French,1.857701301574707,-6.106080055236816
7,129,English,-7.78587007522583,-3.0737688541412354
7,129,French,-0.32590344548225403,-8.097673416137695
